20 , 11.328125 , 80.37109375 , Wed Jan 18 2017 22:26:35 GMT+0000 (GMT)
20 , 11.328125 , 80.37109375 , Wed Jan 18 2017 22:27:35 GMT+0000 (GMT)
20 , 11.328125 , 80.2734375 , Wed Jan 18 2017 22:28:35 GMT+0000 (GMT)
20 , 11.23046875 , 80.2734375 , Wed Jan 18 2017 22:29:35 GMT+0000 (GMT)
20 , 11.1328125 , 80.2734375 , Wed Jan 18 2017 22:30:35 GMT+0000 (GMT)
20 , 11.42578125 , 80.37109375 , Wed Jan 18 2017 22:31:35 GMT+0000 (GMT)
20 , 11.328125 , 80.37109375 , Wed Jan 18 2017 22:32:35 GMT+0000 (GMT)
20 , 11.328125 , 80.17578125 , Wed Jan 18 2017 22:33:35 GMT+0000 (GMT)
20 , 11.1328125 , 80.2734375 , Wed Jan 18 2017 22:34:35 GMT+0000 (GMT)
20 , 11.23046875 , 80.17578125 , Wed Jan 18 2017 22:35:35 GMT+0000 (GMT)
20 , 11.5234375 , 80.2734375 , Wed Jan 18 2017 22:36:35 GMT+0000 (GMT)
20 , 11.1328125 , 80.2734375 , Wed Jan 18 2017 22:38:08 GMT+0000 (GMT)
20 , 11.1328125 , 80.2734375 , Wed Jan 18 2017 22:39:09 GMT+0000 (GMT)
20 , 11.328125 , 80.17578125 , Wed Jan 18 2017 22:40:09 GMT+0000 (GMT)
20 , 11.23046875 , 80.2734375 , Wed Jan 18 2017 22:41:09 GMT+0000 (GMT)
20 , 11.23046875 , 80.2734375 , Wed Jan 18 2017 22:42:09 GMT+0000 (GMT)
20 , 11.03515625 , 80.2734375 , Wed Jan 18 2017 22:43:09 GMT+0000 (GMT)
20 , 10.9375 , 80.078125 , Wed Jan 18 2017 22:44:09 GMT+0000 (GMT)
20 , 11.23046875 , 80.37109375 , Wed Jan 18 2017 22:45:09 GMT+0000 (GMT)
20 , 11.03515625 , 80.2734375 , Wed Jan 18 2017 22:46:09 GMT+0000 (GMT)
20 , 11.23046875 , 80.078125 , Wed Jan 18 2017 22:47:09 GMT+0000 (GMT)
20 , 11.1328125 , 80.078125 , Wed Jan 18 2017 22:48:09 GMT+0000 (GMT)
21 , 11.03515625 , 80.17578125 , Wed Jan 18 2017 22:49:09 GMT+0000 (GMT)
20 , 11.23046875 , 80.37109375 , Wed Jan 18 2017 22:50:09 GMT+0000 (GMT)
20 , 11.03515625 , 80.2734375 , Wed Jan 18 2017 22:51:09 GMT+0000 (GMT)
21 , 11.1328125 , 80.078125 , Wed Jan 18 2017 22:52:09 GMT+0000 (GMT)
21 , 10.83984375 , 80.17578125 , Wed Jan 18 2017 22:53:09 GMT+0000 (GMT)
21 , 11.1328125 , 80.2734375 , Wed Jan 18 2017 22:54:09 GMT+0000 (GMT)
